Year,Week Ending,State,Commodity,Data Item,Yield
2004,,OREGON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",97
2004,,OREGON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",58.5
2004,,OREGON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",48
2004,,OREGON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61
2004,,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",29.9
2004,,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",62
2004,,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2004,,PENNSYLVANIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2004,,PENNSYLVANIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",83
2004,,PENNSYLVANIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2004,,PENNSYLVANIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",49
2004,,PENNSYLVANIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",49
2004,,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100
2004,,SOUTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2004,,SOUTH CAROLINA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",52
2004,,SOUTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27
2004,,SOUTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",44
2004,,SOUTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",44
2004,,SOUTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",63
2004,,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130
2004,,SOUTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",15
2004,,SOUTH DAKOTA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",29
2004,,SOUTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",82
2004,,SOUTH DAKOTA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",59
2004,,SOUTH DAKOTA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",42
2004,,SOUTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
2004,,SOUTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",46
2004,,SOUTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",47
2004,,SOUTH DAKOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",25
2004,,SOUTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",45
2004,,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2004,,TENNESSEE,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",90
2004,,TENNESSEE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2004,,TENNESSEE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",49
2004,,TENNESSEE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",49
2004,,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139
2004,,TEXAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",40
2004,,TEXAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",62
2004,,TEXAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
2004,,TEXAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",31
2004,,TEXAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",31
2004,,UTAH,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",86
2004,,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155
2004,,UTAH,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",78
2004,,UTAH,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",44.4
2004,,UTAH,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",58
2004,,UTAH,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",43
2004,,VIRGINIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",74
2004,,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145
2004,,VIRGINIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",68
2004,,VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39
2004,,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55
2004,,VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",55
2004,,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",70
2004,,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200
2004,,WASHINGTON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",88
2004,,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",63.1
2004,,WASHINGTON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",50
2004,,WASHINGTON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67
2004,,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131
2004,,WEST VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46
2004,,WEST VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",52
2004,,WEST VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",52
2004,,WISCONSIN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",55
2004,,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136
2004,,WISCONSIN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2004,,WISCONSIN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.5
2004,,WISCONSIN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55.6
2004,,WISCONSIN,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",42
2004,,WISCONSIN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",56
2004,,WYOMING,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",94
2004,,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131
2004,,WYOMING,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",53
2004,,WYOMING,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",26.6
2004,,WYOMING,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",40
2004,,WYOMING,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",26
2003,,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122
2003,,ALABAMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",42
2003,,ALABAMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2003,,ALABAMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41
2003,,ALABAMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",41
2003,,ALASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",38.6
2003,,ALASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",28.3
2003,,ARIZONA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",118
2003,,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190
2003,,ARIZONA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",90
2003,,ARIZONA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",100.1
2003,,ARIZONA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",100
2003,,ARIZONA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",103
2003,,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2003,,ARKANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",82
2003,,ARKANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.5
2003,,ARKANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",50
2003,,ARKANSAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",50
2003,,CALIFORNIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",64
2003,,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160
2003,,CALIFORNIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2003,,CALIFORNIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",90
2003,,CALIFORNIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",69.5
2003,,CALIFORNIA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",100
2003,,CALIFORNIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61
2003,,COLORADO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",109
2003,,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135
2003,,COLORADO,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",19
2003,,COLORADO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2003,,COLORADO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",27
2003,,COLORADO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",35.1
2003,,COLORADO,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",40
2003,,COLORADO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",35
2003,,DELAWARE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",59
2003,,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123
2003,,DELAWARE,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",70
2003,,DELAWARE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2003,,DELAWARE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41
2003,,DELAWARE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",41
2003,,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",82
2003,,FLORIDA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
2003,,FLORIDA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41
2003,,FLORIDA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",41
2003,,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126
2003,,GEORGIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",56
2003,,GEORGIA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",16
2003,,GEORGIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",47
2003,,GEORGIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
2003,,GEORGIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",46
2003,,GEORGIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46
2003,,IDAHO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",66
2003,,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2003,,IDAHO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2003,,IDAHO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",74.9
2003,,IDAHO,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",66
2003,,IDAHO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",80
2003,,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164
2003,,ILLINOIS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",89
2003,,ILLINOIS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",82
2003,,ILLINOIS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37
2003,,ILLINOIS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",65
2003,,ILLINOIS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",65
2003,,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146
2003,,INDIANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",70
2003,,INDIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38
2003,,INDIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2003,,INDIANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2003,,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157
2003,,IOWA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",83
2003,,IOWA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.5
2003,,IOWA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",61
2003,,IOWA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61
2003,,KANSAS,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",57
2003,,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",120
2003,,KANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2003,,KANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",45
2003,,KANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",23
2003,,KANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48
2003,,KANSAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2003,,KENTUCKY,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2003,,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137
2003,,KENTUCKY,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",95
2003,,KENTUCKY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.5
2003,,KENTUCKY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",62
2003,,KENTUCKY,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",62
2003,,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",134
2003,,LOUISIANA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",85
2003,,LOUISIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
2003,,LOUISIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41
2003,,LOUISIANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",41
2003,,MAINE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",65
2003,,MAINE,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",78
2003,,MARYLAND,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",57
2003,,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",123
2003,,MARYLAND,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",65
2003,,MARYLAND,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37
2003,,MARYLAND,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",37
2003,,MARYLAND,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",37
2003,,MICHIGAN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",56
2003,,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128
2003,,MICHIGAN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",70
2003,,MICHIGAN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.5
2003,,MICHIGAN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2003,,MICHIGAN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2003,,MINNESOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2003,,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146
2003,,MINNESOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",23
2003,,MINNESOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",71
2003,,MINNESOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
2003,,MINNESOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",57.8
2003,,MINNESOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",58
2003,,MINNESOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",58
2003,,MINNESOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",42
2003,,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",133
2003,,MISSISSIPPI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",84
2003,,MISSISSIPPI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39
2003,,MISSISSIPPI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",49
2003,,MISSISSIPPI,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",49
2003,,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",108
2003,,MISSOURI,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",67
2003,,MISSOURI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",77
2003,,MISSOURI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.5
2003,,MISSOURI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",61
2003,,MISSOURI,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61
2003,,MONTANA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",40
2003,,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2003,,MONTANA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",13
2003,,MONTANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",44
2003,,MONTANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",27.4
2003,,MONTANA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",22
2003,,MONTANA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",23
2003,,MONTANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",37
2003,,NEBRASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",50
2003,,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146
2003,,NEBRASKA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",19
2003,,NEBRASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",73
2003,,NEBRASKA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",62
2003,,NEBRASKA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.5
2003,,NEBRASKA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",46
2003,,NEBRASKA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46
2003,,NEVADA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",80
2003,,NEVADA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",78.4
2003,,NEVADA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",75
2003,,NEVADA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",83
2003,,NEW JERSEY,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",45
2003,,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",113
2003,,NEW JERSEY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
2003,,NEW JERSEY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",42
2003,,NEW JERSEY,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",42
2003,,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180
2003,,NEW MEXICO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",27
2003,,NEW MEXICO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",32
2003,,NEW MEXICO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",32
2003,,NEW YORK,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",50
2003,,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121
2003,,NEW YORK,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",63
2003,,NEW YORK,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
2003,,NEW YORK,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",53
2003,,NEW YORK,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",53
2003,,NORTH CAROLINA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",56
2003,,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",106
2003,,NORTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",59
2003,,NORTH CAROLINA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",50
2003,,NORTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
2003,,NORTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",36
2003,,NORTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",36
2003,,NORTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",60
2003,,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112
2003,,NORTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",18
2003,,NORTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",59
2003,,NORTH DAKOTA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",50
2003,,NORTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29
2003,,NORTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",37.3
2003,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",39.5
2003,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",29.5
2003,,NORTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2003,,OHIO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",58
2003,,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156
2003,,OHIO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2003,,OHIO,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.5
2003,,OHIO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2003,,OHIO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2003,,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125
2003,,OKLAHOMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",36
2003,,OKLAHOMA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",22
2003,,OKLAHOMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",37
2003,,OKLAHOMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
2003,,OKLAHOMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",39
2003,,OKLAHOMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",39
2003,,OREGON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",64
2003,,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170
2003,,OREGON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",75
2003,,OREGON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",49.6
2003,,OREGON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",40
2003,,OREGON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",51
2003,,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",28.7
2003,,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",61
2003,,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115
2003,,PENNSYLVANIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",59
2003,,PENNSYLVANIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",87
2003,,PENNSYLVANIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2003,,PENNSYLVANIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",43
2003,,PENNSYLVANIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",43
2003,,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",105
